"ImageId","left_eye_center_x","left_eye_center_x.All.X..rcv.glmnet","left_eye_center_x.All.X..rcv.glmnet.err","left_eye_center_x.All.X..rcv.glmnet.err.abs","left_eye_center_x.All.X..rcv.glmnet.is.acc"
"Train#4547",64.2149014925,66.5975754754871,2.38267398298709,2.38267398298709,FALSE
"Train#4549",64.9645419355,66.4539737624843,1.48943182698427,1.48943182698427,FALSE
"Train#4581",62.7564542714,66.538854605788,3.78240033438796,3.78240033438796,FALSE
"Train#4604",63.6950068966,66.3564524810519,2.66144558445195,2.66144558445195,FALSE
"Train#4636",64.8916048193,66.4725907546712,1.58098593537125,1.58098593537125,FALSE
"Train#4641",62.0354461538,66.450180582469,4.41473442866901,4.41473442866901,FALSE
"Train#4654",64.808256,66.4004322313502,1.59217623135022,1.59217623135022,FALSE
"Train#4672",59.7949714286,66.3219170205056,6.52694559190559,6.52694559190559,FALSE
"Train#4675",64.8132777465,66.3303854014577,1.5171076549577,1.5171076549577,FALSE
"Train#4718",43.9572321649,66.4628977135449,22.5056655486449,22.5056655486449,FALSE
"Train#4741",62.5315121951,66.5472493055025,4.01573711040246,4.01573711040246,FALSE
"Train#4809",61.9949538462,66.5699314996184,4.57497765341841,4.57497765341841,FALSE
"Train#4877",64.9026612245,66.524037881216,1.62137665671602,1.62137665671602,FALSE
"Train#4884",64.9955223022,66.5010964149003,1.5055741127003,1.5055741127003,FALSE
"Train#4943",55.479804878,66.4719478906223,10.9921430126223,10.9921430126223,FALSE
"Train#4953",63.4684444444,66.564014583294,3.09557013889397,3.09557013889397,FALSE
"Train#5000",44.1367771429,66.5548945087959,22.4181173658959,22.4181173658959,FALSE
"Train#5008",63.5753142857,66.4861578801183,2.91084359441827,2.91084359441827,FALSE
"Train#5016",62.7175058824,66.4028811512696,3.68537526886958,3.68537526886958,FALSE
"Train#5050",63.8101333333,66.573871742207,2.76373840890703,2.76373840890703,FALSE
"Train#5081",63.0546251852,66.3864661638914,3.33184097869144,3.33184097869144,FALSE
"Train#5106",64.7551433628,66.5198032850486,1.7646599222486,1.7646599222486,FALSE
"Train#5118",50.9959731544,66.5246502512,15.5286770968,15.5286770968,FALSE
"Train#5124",62.290944,66.6561318219445,4.36518782194448,4.36518782194448,FALSE
"Train#5138",64.935735,66.4284872984903,1.49275229849026,1.49275229849026,FALSE
"Train#5160",60.7655384615,66.5899448401152,5.82440637861522,5.82440637861522,FALSE
"Train#5164",64.9796132039,66.5795053704386,1.59989216653855,1.59989216653855,FALSE
"Train#5237",59.0453677419,66.507643829282,7.46227608738203,7.46227608738203,FALSE
"Train#5246",64.9653661538,66.5155682829229,1.55020212912291,1.55020212912291,FALSE
"Train#5260",64.0232727273,66.5835239441855,2.56025121688549,2.56025121688549,FALSE
"Train#5277",61.8750211765,66.4638953083826,4.58887413188259,4.58887413188259,FALSE
"Train#5280",64.067688,66.4052529204108,2.33756492041084,2.33756492041084,FALSE
"Train#5289",64.5241043478,66.6415814060756,2.1174770582756,2.1174770582756,FALSE
"Train#5296",61.3866782609,66.5312024971976,5.14452423629758,5.14452423629758,FALSE
"Train#5318",61.304224,66.4096127285081,5.10538872850805,5.10538872850805,FALSE
"Train#5348",63.2899672131,66.4433922936305,3.1534250805305,3.1534250805305,FALSE
"Train#5393",62.392,66.4056829518744,4.01368295187435,4.01368295187435,FALSE
"Train#5411",65.0552680851,66.4869043579853,1.43163627288529,1.43163627288529,FALSE
"Train#5414",64.5405464151,66.593366171518,2.05281975641803,2.05281975641803,FALSE
"Train#5417",61.7123083636,66.5400762124603,4.82776784886032,4.82776784886032,FALSE
"Train#5431",63.2548247788,66.5122096939,3.25738491510002,3.25738491510002,FALSE
"Train#5442",62.6110512676,66.4691069665982,3.85805569899822,3.85805569899822,FALSE
"Train#5444",60.2353972603,66.552099176359,6.316701916059,6.316701916059,FALSE
"Train#5448",62.1648274286,66.4290716592722,4.26424423067221,4.26424423067221,FALSE
"Train#5453",59.59826,66.4789321258959,6.88067212589592,6.88067212589592,FALSE
"Train#5454",64.9009714286,66.4904553217237,1.58948389312367,1.58948389312367,FALSE
"Train#5471",64.2924571429,66.5882522337324,2.29579509083241,2.29579509083241,FALSE
"Train#5479",63.363648,66.6550800942185,3.29143209421852,3.29143209421852,FALSE
"Train#5481",64.4770632911,66.4446292675516,1.96756597645162,1.96756597645162,FALSE
"Train#5497",62.7052525714,66.4840072970015,3.77875472560152,3.77875472560152,FALSE
"Train#5530",63.4718727273,66.4986851376222,3.02681241032216,3.02681241032216,FALSE
"Train#5536",63.2667733333,66.5805016637534,3.31372833045335,3.31372833045335,FALSE
"Train#5539",65.0658055046,66.4437296578798,1.37792415327978,1.37792415327978,FALSE
"Train#5540",64.7225856,66.5954600088211,1.8728744088211,1.8728744088211,FALSE
"Train#5554",63.4244169697,66.4948586652653,3.07044169556533,3.07044169556533,FALSE
"Train#5570",64.376580531,66.4546309855381,2.07805045453809,2.07805045453809,FALSE
"Train#5577",63.1839687805,66.6443749404935,3.46040615999353,3.46040615999353,FALSE
"Train#5580",64.3077818182,66.4780427856361,2.17026096743612,2.17026096743612,FALSE
"Train#5588",63.8340430769,66.4995573716811,2.66551429478109,2.66551429478109,FALSE
"Train#5594",65.0083636364,66.6035944357085,1.5952307993085,1.5952307993085,FALSE
"Train#5619",63.7821308411,66.6530985245434,2.87096768344335,2.87096768344335,FALSE
"Train#5646",63.4511483871,66.5749077387288,3.1237593516288,3.1237593516288,FALSE
"Train#5649",64.3043878788,66.5208145304231,2.21642665162312,2.21642665162312,FALSE
"Train#5667",64.5349594406,66.4725367587591,1.93757731815909,1.93757731815909,FALSE
"Train#5671",64.4011733333,66.6230060496444,2.22183271634438,2.22183271634438,FALSE
"Train#5679",62.7274153846,66.5938566020435,3.86644121744349,3.86644121744349,FALSE
"Train#5692",64.3414925373,66.6320441765798,2.29055163927978,2.29055163927978,FALSE
"Train#5706",64.7591489362,66.6881380118356,1.9289890756356,1.9289890756356,FALSE
"Train#5716",64.418688,66.4144575922691,1.99576959226911,1.99576959226911,FALSE
"Train#5728",63.6669090909,66.5312412787394,2.8643321878394,2.8643321878394,FALSE
"Train#5731",63.3404,66.644697196692,3.30429719669199,3.30429719669199,FALSE
"Train#5746",63.6407862857,66.4692138173956,2.82842753169562,2.82842753169562,FALSE
"Train#5750",62.3993538462,66.7447256308569,4.34537178465686,4.34537178465686,FALSE
"Train#5772",61.2474788571,66.4550315648967,5.20755270779666,5.20755270779666,FALSE
"Train#5814",59.4481297297,66.4991523553895,7.05102262568951,7.05102262568951,FALSE
"Train#5827",64.5738285714,66.5533248726664,1.97949630126638,1.97949630126638,FALSE
"Train#5829",63.4700492308,66.5189302299038,3.04888099910376,3.04888099910376,FALSE
"Train#5852",64.778475,66.6101836516406,1.8317086516406,1.8317086516406,FALSE
"Train#5883",48.7326171429,66.616167776022,17.883550633122,17.883550633122,FALSE
"Train#5910",61.218497561,66.5080658621799,5.28956830117986,5.28956830117986,FALSE
"Train#5917",63.3240389189,66.6091218547326,3.28508293583265,3.28508293583265,FALSE
"Train#5925",64.5913846154,66.4791482275158,1.88776361211576,1.88776361211576,FALSE
"Train#5929",63.0928,66.7661920715697,3.67339207156969,3.67339207156969,FALSE
"Train#5953",42.41256,66.6679377526424,24.2553777526424,24.2553777526424,FALSE
"Train#5982",52.0730666667,66.5190293806442,14.4459627139442,14.4459627139442,FALSE
"Train#5996",62.4274834286,66.4833782516955,4.05589482309553,4.05589482309553,FALSE
"Train#6073",64.1082947368,66.5947116762396,2.48641693943955,2.48641693943955,FALSE
"Train#6094",62.6368864865,66.5586459455109,3.92175945901087,3.92175945901087,FALSE
"Train#6111",65.065536,66.6419370680936,1.57640106809363,1.57640106809363,FALSE
"Train#6141",63.2489828571,66.6886962011913,3.43971334409132,3.43971334409132,FALSE
"Train#6142",63.0517565217,66.5615659257346,3.50980940403456,3.50980940403456,FALSE
"Train#6182",64.6915331507,66.6266667690605,1.93513361836052,1.93513361836052,FALSE
"Train#6234",61.4685140426,66.5712798154142,5.10276577281416,5.10276577281416,FALSE
"Train#6248",64.27848,66.5478014162815,2.26932141628151,2.26932141628151,FALSE
"Train#6256",62.3801246231,66.6216714586614,4.24154683556139,4.24154683556139,FALSE
"Train#6262",60.621888,66.6791934894936,6.05730548949359,6.05730548949359,FALSE
"Train#6269",64.6537570093,66.6850959857592,2.03133897645925,2.03133897645925,FALSE
"Train#6273",62.9981802985,66.5937008094464,3.59552051094641,3.59552051094641,FALSE
"Train#6287",62.5506029268,66.5358715724483,3.98526864564831,3.98526864564831,FALSE
"Train#6291",63.1913960265,66.7354349611926,3.54403893469264,3.54403893469264,FALSE
"Train#6313",64.3829877551,66.655098548289,2.272110793189,2.272110793189,FALSE
"Train#6316",38.8535248193,66.6760066979113,27.8224818786113,27.8224818786113,FALSE
"Train#6319",62.9738917647,66.6596118879095,3.68572012320949,3.68572012320949,FALSE
"Train#6325",64.4661654135,66.5222148866655,2.05604947316549,2.05604947316549,FALSE
"Train#6336",62.9503542857,66.6685497856797,3.71819549997971,3.71819549997971,FALSE
"Train#6342",63.3149538462,66.7033125279887,3.38835868178867,3.38835868178867,FALSE
"Train#6344",63.8706206897,66.5837770136057,2.71315632390573,2.71315632390573,FALSE
"Train#6368",63.470016,66.6466895932082,3.17667359320824,3.17667359320824,FALSE
"Train#6386",64.8085113402,66.6373478177793,1.82883647757933,1.82883647757933,FALSE
"Train#6387",63.553875,66.6032611424016,3.04938614240157,3.04938614240157,FALSE
"Train#6389",63.9985043478,66.6019395896231,2.60343524182314,2.60343524182314,FALSE
"Train#6394",64.5020298795,66.6059862041703,2.10395632467026,2.10395632467026,FALSE
"Train#6403",64.0608,66.6312843760312,2.5704843760312,2.5704843760312,FALSE
"Train#6406",37.9521792,66.7319415759853,28.7797623759853,28.7797623759853,FALSE
"Train#6415",61.0468335484,66.607927304803,5.56109375640301,5.56109375640301,FALSE
"Train#6437",64.0138666667,66.5418877453516,2.52802107865163,2.52802107865163,FALSE
"Train#6444",62.6393187097,66.6847818810505,4.04546317135046,4.04546317135046,FALSE
"Train#6445",64.8641361702,66.5506201239256,1.68648395372557,1.68648395372557,FALSE
"Train#6456",63.186683871,66.7095561156049,3.52287224460486,3.52287224460486,FALSE
"Train#6465",60.9417133981,66.6117380917736,5.67002469367359,5.67002469367359,FALSE
"Train#6469",63.3645473684,66.6596238648613,3.29507649646135,3.29507649646135,FALSE
"Train#6482",64.9624615385,66.644378859405,1.68191732090504,1.68191732090504,FALSE
"Train#6498",62.0310545455,66.7458638469048,4.71480930140478,4.71480930140478,FALSE
"Train#6513",65.0311164179,66.5613104373594,1.53019401945939,1.53019401945939,FALSE
"Train#6514",61.287804878,66.5726836152276,5.28487873722764,5.28487873722764,FALSE
"Train#6533",64.9448369231,66.6729735585245,1.72813663542446,1.72813663542446,FALSE
"Train#6542",62.9193253012,66.6694934016157,3.75016810041574,3.75016810041574,FALSE
"Train#6546",59.8980324324,66.5105111313504,6.61247869895037,6.61247869895037,FALSE
"Train#6553",63.5102608696,66.4648291723827,2.95456830278265,2.95456830278265,FALSE
"Train#6560",63.6298472727,66.6190403578207,2.9891930851207,2.9891930851207,FALSE
"Train#6562",51.6766829268,66.5951006353982,14.9184177085982,14.9184177085982,FALSE
"Train#6570",50.250048,66.6973823172371,16.4473343172371,16.4473343172371,FALSE
"Train#6592",64.3754902326,66.6626127549533,2.28712252235333,2.28712252235333,FALSE
"Train#6599",61.2057515419,66.7478011912357,5.54204964933569,5.54204964933569,FALSE
"Train#6605",64.553447619,66.7864118495482,2.23296423054825,2.23296423054825,FALSE
"Train#6617",64.3758315789,66.7448433325743,2.36901175367426,2.36901175367426,FALSE
"Train#6658",64.8275917241,66.6051687026666,1.77757697856661,1.77757697856661,FALSE
"Train#6688",64.3750663918,66.6493179865486,2.27425159474856,2.27425159474856,FALSE
"Train#6730",64.9677850746,66.5862871187512,1.61850204415121,1.61850204415121,FALSE
"Train#6735",61.5617684211,66.6475231591298,5.08575473802982,5.08575473802982,FALSE
"Train#6746",65.0128179775,66.6606932230643,1.64787524556429,1.64787524556429,FALSE
"Train#6747",64.1194140845,66.6469258077389,2.52751172323889,2.52751172323889,FALSE
"Train#6748",62.9388,66.5055717015205,3.56677170152054,3.56677170152054,FALSE
"Train#6761",60.3719619048,66.5778419668674,6.20588006206739,6.20588006206739,FALSE
"Train#6766",61.2300207407,66.6493078481821,5.41928710748206,5.41928710748206,FALSE
"Train#6767",59.0078511628,66.7422505820781,7.73439941927806,7.73439941927806,FALSE
"Train#6787",62.7407058824,66.5859775838454,3.84527170144538,3.84527170144538,FALSE
"Train#6794",62.4956065574,66.6036598885851,4.10805333118513,4.10805333118513,FALSE
"Train#6820",63.6323350588,66.7114633411902,3.07912828239022,3.07912828239022,FALSE
"Train#6821",61.7445333333,66.5985616321097,4.85402829880969,4.85402829880969,FALSE
"Train#6823",64.1781098901,66.7729847374533,2.59487484735332,2.59487484735332,FALSE
"Train#6829",64.2782457831,66.5295193422242,2.2512735591242,2.2512735591242,FALSE
"Train#6850",64.7947155963,66.6812267963422,1.88651120004224,1.88651120004224,FALSE
"Train#6870",61.457942069,66.8042597917696,5.34631772276958,5.34631772276958,FALSE
"Train#6893",64.0065391304,66.5470460264107,2.54050689601065,2.54050689601065,FALSE
"Train#6898",62.4692571429,66.6804083599459,4.21115121704592,4.21115121704592,FALSE
"Train#6904",59.5402264151,66.6511843502032,7.11095793510321,7.11095793510321,FALSE
"Train#6906",64.418688,66.6307285059804,2.21204050598038,2.21204050598038,FALSE
"Train#6926",64.9139158442,66.6660423563302,1.75212651213019,1.75212651213019,FALSE
"Train#6927",59.972672,66.8154097496647,6.84273774966469,6.84273774966469,FALSE
"Train#6940",62.8117647059,66.6762574547998,3.86449274889981,3.86449274889981,FALSE
"Train#6964",60.9726843373,66.6517710499202,5.67908671262023,5.67908671262023,FALSE
"Train#6989",64.767149011,66.5396149063483,1.77246589534833,1.77246589534833,FALSE
"Train#6991",63.3777230769,66.6207486681423,3.24302559124229,3.24302559124229,FALSE
"Train#7001",60.6345795918,66.6522200979905,6.01764050619051,6.01764050619051,FALSE
"Train#7006",60.7842903093,66.6678045766704,5.88351426737041,5.88351426737041,FALSE
"Train#7022",64.9060702041,66.637470148535,1.73139994443503,1.73139994443503,FALSE
"Train#0004",65.2257391304,65.9672355382662,0.741496407866222,0.741496407866222,FALSE
"Train#0014",65.2705882353,66.1419296458716,0.871341410571574,0.871341410571574,FALSE
"Train#0021",65.5956,65.9178435206149,0.32224352061489,0.32224352061489,FALSE
"Train#0028",65.4594098361,66.0376155257862,0.578205689686172,0.578205689686172,FALSE
"Train#0035",65.3780719424,66.0591336488746,0.68106170647458,0.68106170647458,FALSE
"Train#0044",66.2255575221,66.2040129166547,-0.021544605445257,0.021544605445257,FALSE
"Train#0052",65.8154366197,65.9658396513166,0.150403031616563,0.150403031616563,FALSE
"Train#0061",65.9606068966,65.9376426981323,-0.0229641984677471,0.0229641984677471,FALSE
"Train#0062",65.4343529412,66.1304406181434,0.696087676943364,0.696087676943364,FALSE
"Train#0070",65.3785263158,66.1078835264822,0.729357210682196,0.729357210682196,FALSE
"Train#0076",65.4865116279,65.9853259336211,0.498814305721098,0.498814305721098,FALSE
"Train#0079",65.7465263158,65.9534669294785,0.206940613678455,0.206940613678455,FALSE
"Train#0088",66.1238709677,66.121761197393,-0.00210977030697279,0.00210977030697279,FALSE
"Train#0114",66.2789189189,66.0757460892633,-0.203172829636657,0.203172829636657,FALSE
"Train#0137",65.1344761905,65.909476408527,0.775000218027031,0.775000218027031,FALSE
"Train#0142",65.7861176471,66.1137184350909,0.327600787990917,0.327600787990917,FALSE
"Train#0151",65.4488053691,65.9819468140415,0.533141444941506,0.533141444941506,FALSE
"Train#0161",66.1014039735,66.1657721719666,0.0643681984665534,0.0643681984665534,FALSE
"Train#0169",65.8495214724,66.084296628744,0.234775156344,0.234775156344,FALSE
"Train#0178",65.8623233533,66.058422579484,0.196099226184032,0.196099226184032,FALSE
"Train#0179",65.6798608696,66.2455999890022,0.565739119402224,0.565739119402224,FALSE
"Train#0184",65.577442623,66.0819669604003,0.504524337400298,0.504524337400298,FALSE
"Train#0186",66.0453146853,66.0024313279261,-0.0428833573738956,0.0428833573738956,FALSE
"Train#0199",65.5401526718,65.9970613745412,0.45690870274116,0.45690870274116,FALSE
"Train#0200",65.5540763359,65.9897143033641,0.435637967464046,0.435637967464046,FALSE
"Train#0219",65.846557377,66.2344446648605,0.387887287860508,0.387887287860508,FALSE
"Train#0239",65.8507636364,66.0759273801486,0.225163743748581,0.225163743748581,FALSE
"Train#0250",65.7642531646,66.0293830334795,0.265129868879541,0.265129868879541,FALSE
"Train#0257",65.224590604,66.0330139905537,0.808423386553656,0.808423386553656,FALSE
"Train#0283",65.5031578947,66.2223334113313,0.71917551663131,0.71917551663131,FALSE
"Train#0287",66.3530322581,66.1310144425119,-0.222017815588146,0.222017815588146,FALSE
"Train#0301",66.217785124,66.1700936367855,-0.0476914872145358,0.0476914872145358,FALSE
"Train#0307",65.8365314685,66.0455947977208,0.209063329220797,0.209063329220797,FALSE
"Train#0336",65.7739354839,66.0260259596864,0.252090475786375,0.252090475786375,FALSE
"Train#0356",66.2828025478,65.9741684409121,-0.308634106887865,0.308634106887865,FALSE
"Train#0401",65.1096338028,66.1643346633535,1.0547008605535,1.0547008605535,FALSE
"Train#0404",65.6570322581,65.9720801440569,0.315047885956901,0.315047885956901,FALSE
"Train#0433",66.2525793103,66.1238639328145,-0.128715377485491,0.128715377485491,FALSE
"Train#0435",65.5713103448,66.097893243437,0.526582898636988,0.526582898636988,FALSE
"Train#0441",65.2256969697,66.1722286692036,0.946531699503652,0.946531699503652,FALSE
"Train#0443",65.6476444444,66.0887011131909,0.441056668790878,0.441056668790878,FALSE
"Train#0445",65.2651851852,66.0481888218493,0.783003636649269,0.783003636649269,FALSE
"Train#0453",66.0059076923,66.0594769978078,0.0535693055077928,0.0535693055077928,FALSE
"Train#0464",65.9565100671,66.1413756826131,0.184865615513147,0.184865615513147,FALSE
"Train#0465",65.5158675497,65.9883870055152,0.472519455815203,0.472519455815203,FALSE
"Train#0470",65.2921690141,66.0738002498232,0.781631235723211,0.781631235723211,FALSE
"Train#0472",65.5135135135,66.1425335219291,0.629020008429094,0.629020008429094,FALSE
"Train#0494",65.6631578947,66.0754048025294,0.412246907829427,0.412246907829427,FALSE
"Train#0498",65.7735302013,66.0194408416406,0.245910640340611,0.245910640340611,FALSE
"Train#0502",65.6685100671,66.0302672397435,0.361757172643479,0.361757172643479,FALSE
"Train#0519",65.8914782609,66.1319296769741,0.240451416074052,0.240451416074052,FALSE
"Train#0531",65.4835862069,66.1144556380094,0.630869431109403,0.630869431109403,FALSE
"Train#0533",65.8427317073,66.1178279755594,0.275096268259404,0.275096268259404,FALSE
"Train#0534",65.4976,65.8938105287256,0.396210528725604,0.396210528725604,FALSE
"Train#0553",65.2470697674,66.0283633110605,0.781293543660496,0.781293543660496,FALSE
"Train#0557",65.7826242038,66.0343719487102,0.251747744910233,0.251747744910233,FALSE
"Train#0568",66.0279652174,66.1364045136337,0.108439296233712,0.108439296233712,FALSE
"Train#0592",65.7532631579,66.1249828286068,0.371719670706852,0.371719670706852,FALSE
"Train#0594",65.7623606557,65.9956566606783,0.233296004978357,0.233296004978357,FALSE
"Train#0602",65.338619469,66.0763875028462,0.737768033846223,0.737768033846223,FALSE
"Train#0634",66.0702040816,66.0275642692268,-0.0426398123731957,0.0426398123731957,FALSE
"Train#0635",65.2409756098,66.1658859187221,0.924910308922108,0.924910308922108,FALSE
"Train#0636",66.3533959732,66.090460680595,-0.262935292605022,0.262935292605022,FALSE
"Train#0647",65.1535135135,66.1421961992967,0.988682685796661,0.988682685796661,FALSE
"Train#0660",65.2944,66.2108163877538,0.916416387753799,0.916416387753799,FALSE
"Train#0680",65.3198222222,66.1522126053919,0.832390383191864,0.832390383191864,FALSE
"Train#0691",65.4726193548,66.2202952683016,0.74767591350161,0.74767591350161,FALSE
"Train#0705",65.6181492537,66.1234165130987,0.505267259398721,0.505267259398721,FALSE
"Train#0733",66.167394958,66.0732008239427,-0.0941941340573464,0.0941941340573464,FALSE
"Train#0756",65.8784299065,66.1044441284988,0.22601422199881,0.22601422199881,FALSE
"Train#0758",65.9154580645,66.1388920997582,0.223434035258194,0.223434035258194,FALSE
"Train#0761",65.7376,66.0601600638742,0.322560063874249,0.322560063874249,FALSE
"Train#0770",66.3046037736,66.0190610815671,-0.285542692032891,0.285542692032891,FALSE
"Train#0782",65.9464918033,66.2678053150438,0.321313511743824,0.321313511743824,FALSE
"Train#0798",65.9188489209,66.1438065625727,0.224957641672731,0.224957641672731,FALSE
"Train#0833",66.2427234043,66.17191369901,-0.0708097052900172,0.0708097052900172,FALSE
"Train#0839",66.1762758621,66.1494189116773,-0.0268569504227401,0.0268569504227401,FALSE
"Train#0878",65.9454915254,66.154519460066,0.209027934665983,0.209027934665983,FALSE
"Train#0889",66.2962758621,66.1103230398497,-0.185952822250329,0.185952822250329,FALSE
"Train#0895",65.8274594595,66.1416145985637,0.314155139063715,0.314155139063715,FALSE
"Train#0898",66.108,66.1915413225862,0.0835413225861714,0.0835413225861714,FALSE
"Train#0925",65.9970265487,66.1374325467415,0.140405998041459,0.140405998041459,FALSE
"Train#0930",65.3654709677,66.1394303579076,0.773959390207622,0.773959390207622,FALSE
"Train#0932",65.9123007519,66.17055587634,0.258255124440041,0.258255124440041,FALSE
"Train#0949",66.2176,66.2965149947024,0.0789149947023589,0.0789149947023589,FALSE
"Train#1002",65.1301734104,66.2406486113801,1.11047520098012,1.11047520098012,FALSE
"Train#1013",66.0214285714,66.2442744616438,0.222845890243761,0.222845890243761,FALSE
"Train#1015",65.2123489933,66.1353786433281,0.923029650028127,0.923029650028127,FALSE
"Train#1020",65.6748387097,66.1756451465711,0.500806436871073,0.500806436871073,FALSE
"Train#1030",65.2948453608,66.2395160327207,0.944670671920662,0.944670671920662,FALSE
"Train#1046",65.1702857143,66.1567403257026,0.986454611402564,0.986454611402564,FALSE
"Train#1050",66.35712,66.1534671958905,-0.203652804109524,0.203652804109524,FALSE
"Train#1052",65.5935412844,66.2418191028454,0.648277818445393,0.648277818445393,FALSE
"Train#1057",65.2002077922,66.1255459803856,0.925338188185634,0.925338188185634,FALSE
"Train#1058",66.3536326531,66.0580608216441,-0.295571831455874,0.295571831455874,FALSE
"Train#1060",65.4842706767,66.1910396481441,0.70676897144412,0.70676897144412,FALSE
"Train#1066",65.6367014218,66.206909251436,0.570207829635976,0.570207829635976,FALSE
"Train#1069",66.0530086957,66.0675702057948,0.0145615100947651,0.0145615100947651,FALSE
"Train#1123",66.3212307692,66.1713553961461,-0.149875373053888,0.149875373053888,FALSE
"Train#1130",66.0192542373,66.0814389148292,0.0621846775292028,0.0621846775292028,FALSE
"Train#1132",66.228,66.0865552015573,-0.141444798442706,0.141444798442706,FALSE
"Train#1138",65.9730526316,66.1938477466666,0.22079511506665,0.22079511506665,FALSE
"Train#1141",66.0318072289,66.0889921397953,0.0571849108952733,0.0571849108952733,FALSE
"Train#1156",66.1565217391,66.1931357147138,0.036613975613804,0.036613975613804,FALSE
"Train#1159",66.1121767956,66.1225102422416,0.0103334466415959,0.0103334466415959,FALSE
"Train#1168",65.6774522293,66.2109566747507,0.533504445450689,0.533504445450689,FALSE
"Train#1171",65.9435294118,66.2643173517696,0.320787939969577,0.320787939969577,FALSE
"Train#1227",65.9682352941,66.1538897732184,0.185654479118355,0.185654479118355,FALSE
"Train#1232",65.914021978,66.1061878564595,0.192165878459505,0.192165878459505,FALSE
"Train#1244",66.2259150579,66.0845865468694,-0.141328511030636,0.141328511030636,FALSE
"Train#1257",65.4800304183,66.1645888362016,0.684558417901556,0.684558417901556,FALSE
"Train#1262",65.1876413793,66.3008283461142,1.11318696681417,1.11318696681417,FALSE
"Train#1324",66.2286043165,66.1735634268382,-0.0550408896617967,0.0550408896617967,FALSE
"Train#1327",66.1490823529,66.1702304173598,0.0211480644597657,0.0211480644597657,FALSE
"Train#1329",65.9967795527,66.3435151633986,0.346735610698602,0.346735610698602,FALSE
"Train#1333",65.5909961977,66.1401629152729,0.549166717572859,0.549166717572859,FALSE
"Train#1346",65.2878101695,66.164371506406,0.876561336905951,0.876561336905951,FALSE
"Train#1348",65.7415495495,66.1285419334901,0.386992383990119,0.386992383990119,FALSE
"Train#1351",65.6653287197,66.2463044389576,0.580975719257552,0.580975719257552,FALSE
"Train#1356",65.8580498221,66.0972736224801,0.239223800380131,0.239223800380131,FALSE
"Train#1379",66.3456,66.2078288606112,-0.137771139388789,0.137771139388789,FALSE
"Train#1394",66.3486394984,66.2162476981268,-0.132391800273197,0.132391800273197,FALSE
"Train#1410",65.505254902,66.1970001451999,0.691745243199904,0.691745243199904,FALSE
"Train#1413",65.688,66.1617723078542,0.473772307854162,0.473772307854162,FALSE
"Train#1431",65.8129187279,66.1360870872058,0.323168359305768,0.323168359305768,FALSE
"Train#1442",65.5173420195,66.2455192625846,0.728177243084616,0.728177243084616,FALSE
"Train#1447",65.8023434343,65.873784610754,0.0714411764540444,0.0714411764540444,FALSE
"Train#1449",65.9099786477,66.093926408655,0.183947760954965,0.183947760954965,FALSE
"Train#1453",65.8469370629,66.1589344012688,0.311997338368798,0.311997338368798,FALSE
"Train#1493",65.5421402214,66.042898339842,0.500758118441951,0.500758118441951,FALSE
"Train#1495",65.7423333333,66.2414069381143,0.499073604814285,0.499073604814285,FALSE
"Train#1512",66.2300689655,66.1613614991251,-0.0687074663748746,0.0687074663748746,FALSE
"Train#1519",65.3371182796,66.0268172229332,0.689698943333184,0.689698943333184,FALSE
"Train#1526",65.9603781818,66.1732691525107,0.21289097071066,0.21289097071066,FALSE
"Train#1532",65.2781359223,66.1205200271543,0.842384104854261,0.842384104854261,FALSE
"Train#1569",65.6145985401,66.0994846305205,0.484886090420545,0.484886090420545,FALSE
"Train#1570",65.8456216216,66.1197722350169,0.274150613416907,0.274150613416907,FALSE
"Train#1616",66.1168064084,66.2280953266081,0.111288918208061,0.111288918208061,FALSE
"Train#1617",66.2366060606,66.1157442464894,-0.120861814110569,0.120861814110569,FALSE
"Train#1622",65.6285851714,66.091111656054,0.462526484653992,0.462526484653992,FALSE
"Train#1640",65.3041072458,66.1992679094197,0.895160663619748,0.895160663619748,FALSE
"Train#1659",65.6480592199,66.2215225741859,0.573463354285849,0.573463354285849,FALSE
"Train#1666",65.7900575614,66.1675840591542,0.377526497754175,0.377526497754175,FALSE
"Train#1675",65.4443374961,66.2744727198775,0.830135223777461,0.830135223777461,FALSE
"Train#1684",65.7385826774,66.2118609755988,0.473278298198835,0.473278298198835,FALSE
"Train#1714",65.9219046457,66.0469057521355,0.125001106435505,0.125001106435505,FALSE
"Train#1719",65.1985706353,66.0954627685225,0.896892133222451,0.896892133222451,FALSE
"Train#1738",65.9301587302,66.1257285746117,0.195569844411708,0.195569844411708,FALSE
"Train#1755",66.0481725066,66.2139868074333,0.165814300833318,0.165814300833318,FALSE
"Train#1792",65.3680871804,66.2662952057056,0.898208025305635,0.898208025305635,FALSE
"Train#1806",65.7667414428,66.052621885827,0.285880443026983,0.285880443026983,FALSE
"Train#1811",66.3547521863,66.2201810162666,-0.134571170033439,0.134571170033439,FALSE
"Train#1813",65.7152302247,66.1970465457542,0.481816321054183,0.481816321054183,FALSE
"Train#1821",66.0850543075,66.1644137782482,0.0793594707481731,0.0793594707481731,FALSE
"Train#1843",65.7273732361,66.170768232039,0.443394995938988,0.443394995938988,FALSE
"Train#1857",65.6313364057,66.2689463414715,0.63760993577155,0.63760993577155,FALSE
"Train#1899",65.273244194,66.2733903253178,1.00014613131778,1.00014613131778,FALSE
