".rownames","pop.fctr","pop.fctr.All.X...glmnet","pop.fctr.All.X...glmnet.prob","pop.fctr.All.X...glmnet.err","pop.fctr.All.X...glmnet.err.abs","pop.fctr.All.X...glmnet.is.acc"
8358,"nano","nano",0.6231759,FALSE,0,TRUE
8359,"synecho","synecho",0.9981807,FALSE,0,TRUE
8360,"ultra","ultra",0.7902993,FALSE,0,TRUE
8361,"ultra","ultra",0.6871114,FALSE,0,TRUE
8363,"pico","pico",0.9296013,FALSE,0,TRUE
8368,"synecho","synecho",0.7145927,FALSE,0,TRUE
8369,"pico","pico",0.7186158,FALSE,0,TRUE
8372,"ultra","ultra",0.6303977,FALSE,0,TRUE
8373,"nano","nano",0.6932484,FALSE,0,TRUE
8374,"ultra","ultra",0.7132151,FALSE,0,TRUE
8375,"ultra","ultra",0.7430485,FALSE,0,TRUE
8377,"nano","nano",0.9995043,FALSE,0,TRUE
8378,"pico","pico",0.4765019,FALSE,0,TRUE
8381,"pico","pico",0.8930007,FALSE,0,TRUE
8382,"ultra","ultra",0.6792091,FALSE,0,TRUE
8383,"pico","pico",0.8453011,FALSE,0,TRUE
8388,"ultra","ultra",0.7827089,FALSE,0,TRUE
8392,"nano","nano",0.6328446,FALSE,0,TRUE
8393,"pico","pico",0.7767974,FALSE,0,TRUE
8396,"nano","nano",0.8050653,FALSE,0,TRUE
8397,"ultra","ultra",0.7596205,FALSE,0,TRUE
8398,"nano","nano",0.9998004,FALSE,0,TRUE
8400,"synecho","synecho",0.9977462,FALSE,0,TRUE
8402,"synecho","synecho",0.9998708,FALSE,0,TRUE
8404,"pico","pico",0.64078,FALSE,0,TRUE
8406,"synecho","synecho",0.999892,FALSE,0,TRUE
8407,"pico","pico",0.9442212,FALSE,0,TRUE
8409,"nano","nano",0.9518619,FALSE,0,TRUE
8410,"synecho","synecho",0.6183743,FALSE,0,TRUE
8411,"ultra","ultra",0.7428729,FALSE,0,TRUE
8412,"ultra","ultra",0.6813791,FALSE,0,TRUE
8413,"ultra","ultra",0.6983865,FALSE,0,TRUE
8414,"ultra","ultra",0.5538259,FALSE,0,TRUE
8417,"pico","pico",0.9349529,FALSE,0,TRUE
8418,"pico","pico",0.7692831,FALSE,0,TRUE
8419,"pico","pico",0.7396987,FALSE,0,TRUE
8420,"nano","nano",0.81797,FALSE,0,TRUE
8421,"nano","nano",0.7958864,FALSE,0,TRUE
8423,"pico","pico",0.8795183,FALSE,0,TRUE
8424,"ultra","ultra",0.6099837,FALSE,0,TRUE
8425,"synecho","synecho",0.999875,FALSE,0,TRUE
8429,"synecho","synecho",0.9970232,FALSE,0,TRUE
8431,"pico","pico",0.8381325,FALSE,0,TRUE
8432,"pico","pico",0.7183706,FALSE,0,TRUE
8433,"synecho","synecho",0.9964465,FALSE,0,TRUE
8436,"synecho","synecho",0.6433258,FALSE,0,TRUE
8437,"pico","pico",0.7729648,FALSE,0,TRUE
8441,"synecho","synecho",0.988194,FALSE,0,TRUE
8442,"synecho","synecho",0.9981097,FALSE,0,TRUE
8444,"pico","pico",0.6157672,FALSE,0,TRUE
8445,"nano","nano",0.7685169,FALSE,0,TRUE
8446,"synecho","synecho",0.9903182,FALSE,0,TRUE
8452,"pico","pico",0.8640397,FALSE,0,TRUE
8455,"pico","pico",0.7697225,FALSE,0,TRUE
8456,"ultra","ultra",0.5564332,FALSE,0,TRUE
8457,"pico","pico",0.5734925,FALSE,0,TRUE
8458,"synecho","synecho",0.9565729,FALSE,0,TRUE
8459,"pico","ultra",0.4840182,TRUE,0.4118708,FALSE
8461,"nano","nano",0.9340191,FALSE,0,TRUE
8463,"pico","pico",0.6485365,FALSE,0,TRUE
8464,"pico","pico",0.6442114,FALSE,0,TRUE
8465,"pico","pico",0.9420658,FALSE,0,TRUE
8468,"nano","nano",0.5032489,FALSE,0,TRUE
8469,"ultra","ultra",0.6379666,FALSE,0,TRUE
8470,"pico","pico",0.8364199,FALSE,0,TRUE
8472,"ultra","ultra",0.7040053,FALSE,0,TRUE
8474,"ultra","ultra",0.7647851,FALSE,0,TRUE
8475,"pico","pico",0.7503118,FALSE,0,TRUE
8478,"pico","pico",0.5638752,FALSE,0,TRUE
8483,"nano","nano",0.9999694,FALSE,0,TRUE
8487,"ultra","ultra",0.7492954,FALSE,0,TRUE
8488,"pico","pico",0.9248675,FALSE,0,TRUE
8489,"pico","pico",0.895029,FALSE,0,TRUE
8491,"pico","pico",0.864297,FALSE,0,TRUE
8492,"pico","pico",0.6441583,FALSE,0,TRUE
8493,"nano","nano",0.9949734,FALSE,0,TRUE
8495,"ultra","ultra",0.6259599,FALSE,0,TRUE
8497,"synecho","synecho",0.9800466,FALSE,0,TRUE
8503,"ultra","ultra",0.7291433,FALSE,0,TRUE
8505,"pico","pico",0.9023614,FALSE,0,TRUE
8508,"nano","ultra",0.5139529,TRUE,0.4633533,FALSE
8509,"nano","nano",0.9983154,FALSE,0,TRUE
8511,"synecho","synecho",0.9954334,FALSE,0,TRUE
8515,"ultra","ultra",0.6672345,FALSE,0,TRUE
8516,"pico","pico",0.682325,FALSE,0,TRUE
8517,"synecho","synecho",0.9689822,FALSE,0,TRUE
8518,"synecho","synecho",0.5964711,FALSE,0,TRUE
8520,"ultra","ultra",0.5707001,FALSE,0,TRUE
8521,"synecho","synecho",0.9761733,FALSE,0,TRUE
8522,"ultra","ultra",0.5643024,FALSE,0,TRUE
8527,"ultra","ultra",0.5982909,FALSE,0,TRUE
8528,"ultra","ultra",0.5812019,FALSE,0,TRUE
8529,"synecho","synecho",0.9611505,FALSE,0,TRUE
8531,"ultra","ultra",0.5132303,FALSE,0,TRUE
8534,"pico","pico",0.7761501,FALSE,0,TRUE
8536,"pico","pico",0.8738701,FALSE,0,TRUE
8540,"pico","pico",0.6724739,FALSE,0,TRUE
8541,"synecho","synecho",0.9871088,FALSE,0,TRUE
8544,"pico","pico",0.9244629,FALSE,0,TRUE
8548,"ultra","ultra",0.7566209,FALSE,0,TRUE
8552,"pico","pico",0.5920067,FALSE,0,TRUE
8553,"ultra","ultra",0.6700504,FALSE,0,TRUE
8554,"synecho","synecho",0.9947893,FALSE,0,TRUE
8557,"pico","pico",0.9121674,FALSE,0,TRUE
8561,"nano","nano",0.9208856,FALSE,0,TRUE
8564,"pico","pico",0.927209,FALSE,0,TRUE
8565,"ultra","ultra",0.7401083,FALSE,0,TRUE
8568,"pico","pico",0.8288199,FALSE,0,TRUE
8569,"ultra","ultra",0.7336756,FALSE,0,TRUE
8570,"nano","nano",0.8345289,FALSE,0,TRUE
8573,"synecho","synecho",0.8873172,FALSE,0,TRUE
8575,"nano","nano",0.511533,FALSE,0,TRUE
8576,"pico","ultra",0.6012436,TRUE,0.3246219,FALSE
8577,"ultra","ultra",0.7405435,FALSE,0,TRUE
8579,"ultra","ultra",0.5536545,FALSE,0,TRUE
8580,"synecho","synecho",0.994207,FALSE,0,TRUE
8582,"pico","pico",0.9464914,FALSE,0,TRUE
8585,"pico","pico",0.621315,FALSE,0,TRUE
8586,"nano","nano",0.825105,FALSE,0,TRUE
8588,"ultra","ultra",0.6928333,FALSE,0,TRUE
8594,"ultra","ultra",0.6840937,FALSE,0,TRUE
8596,"ultra","ultra",0.7408671,FALSE,0,TRUE
8597,"pico","ultra",0.5086757,TRUE,0.4552235,FALSE
8602,"synecho","synecho",0.9996406,FALSE,0,TRUE
8603,"ultra","ultra",0.620442,FALSE,0,TRUE
8604,"nano","nano",0.6275477,FALSE,0,TRUE
8607,"nano","nano",0.4955921,FALSE,0,TRUE
8609,"pico","ultra",0.5255354,TRUE,0.4160279,FALSE
8614,"ultra","ultra",0.7161048,FALSE,0,TRUE
8620,"pico","pico",0.5997372,FALSE,0,TRUE
8621,"nano","ultra",0.5161165,TRUE,0.4663321,FALSE
8623,"ultra","ultra",0.6102554,FALSE,0,TRUE
8625,"synecho","synecho",0.948072,FALSE,0,TRUE
8628,"pico","pico",0.6271241,FALSE,0,TRUE
8630,"pico","pico",0.6699954,FALSE,0,TRUE
8632,"pico","pico",0.8252127,FALSE,0,TRUE
8642,"ultra","ultra",0.7652902,FALSE,0,TRUE
8643,"ultra","ultra",0.6973304,FALSE,0,TRUE
8644,"nano","nano",0.7134126,FALSE,0,TRUE
8645,"ultra","ultra",0.6809444,FALSE,0,TRUE
8646,"ultra","ultra",0.6244174,FALSE,0,TRUE
8649,"pico","pico",0.7383123,FALSE,0,TRUE
8650,"ultra","ultra",0.7181984,FALSE,0,TRUE
8651,"ultra","ultra",0.533909,FALSE,0,TRUE
8652,"synecho","synecho",0.9985689,FALSE,0,TRUE
8658,"pico","pico",0.8808593,FALSE,0,TRUE
8664,"nano","nano",0.5468379,FALSE,0,TRUE
8665,"pico","pico",0.8305239,FALSE,0,TRUE
8667,"synecho","synecho",0.9986531,FALSE,0,TRUE
8669,"synecho","synecho",0.9990911,FALSE,0,TRUE
8670,"nano","nano",0.9379755,FALSE,0,TRUE
8671,"pico","pico",0.7340444,FALSE,0,TRUE
8673,"ultra","ultra",0.6950088,FALSE,0,TRUE
8676,"pico","pico",0.6340177,FALSE,0,TRUE
8680,"ultra","ultra",0.614078,FALSE,0,TRUE
8681,"pico","pico",0.8150597,FALSE,0,TRUE
8686,"synecho","synecho",0.9982488,FALSE,0,TRUE
8688,"synecho","synecho",0.9911188,FALSE,0,TRUE
8689,"ultra","ultra",0.6865326,FALSE,0,TRUE
8692,"nano","nano",0.5812799,FALSE,0,TRUE
8693,"pico","pico",0.8910755,FALSE,0,TRUE
8699,"nano","nano",0.9914452,FALSE,0,TRUE
8700,"ultra","ultra",0.6623095,FALSE,0,TRUE
8701,"pico","ultra",0.5393369,TRUE,0.3474588,FALSE
8705,"ultra","ultra",0.6447918,FALSE,0,TRUE
8706,"synecho","synecho",0.9905009,FALSE,0,TRUE
8709,"nano","ultra",0.5998869,TRUE,0.3742533,FALSE
8710,"synecho","synecho",0.997306,FALSE,0,TRUE
8712,"synecho","synecho",0.9907933,FALSE,0,TRUE
8713,"pico","pico",0.5750505,FALSE,0,TRUE
8718,"nano","nano",0.8525094,FALSE,0,TRUE
8719,"pico","pico",0.6374926,FALSE,0,TRUE
8722,"synecho","synecho",0.994709,FALSE,0,TRUE
8723,"pico","pico",0.8407104,FALSE,0,TRUE
8724,"nano","nano",0.9168171,FALSE,0,TRUE
8727,"ultra","ultra",0.6121347,FALSE,0,TRUE
8728,"pico","ultra",0.5193083,TRUE,0.441606,FALSE
8730,"ultra","ultra",0.579602,FALSE,0,TRUE
8731,"synecho","synecho",0.9793582,FALSE,0,TRUE
8732,"ultra","ultra",0.6916731,FALSE,0,TRUE
8734,"pico","pico",0.7528943,FALSE,0,TRUE
8736,"ultra","ultra",0.7448165,FALSE,0,TRUE
8738,"nano","nano",0.6278927,FALSE,0,TRUE
8741,"synecho","synecho",0.9285137,FALSE,0,TRUE
8742,"synecho","synecho",0.9952502,FALSE,0,TRUE
8746,"pico","pico",0.5810996,FALSE,0,TRUE
8747,"nano","ultra",0.5536546,TRUE,0.4274911,FALSE
8748,"pico","pico",0.9195012,FALSE,0,TRUE
8749,"ultra","ultra",0.7459427,FALSE,0,TRUE
8752,"pico","ultra",0.4617009,TRUE,0.4569621,FALSE
8753,"synecho","synecho",0.7846437,FALSE,0,TRUE
8755,"ultra","ultra",0.6130342,FALSE,0,TRUE
8757,"ultra","ultra",0.5663187,FALSE,0,TRUE
8758,"pico","pico",0.5002269,FALSE,0,TRUE
8762,"synecho","synecho",0.9977589,FALSE,0,TRUE
8763,"nano","nano",0.61742,FALSE,0,TRUE
8766,"pico","pico",0.7829197,FALSE,0,TRUE
8769,"nano","nano",0.9996618,FALSE,0,TRUE
8773,"nano","nano",0.5257686,FALSE,0,TRUE
8774,"ultra","ultra",0.681979,FALSE,0,TRUE
8775,"nano","ultra",0.660309,TRUE,0.3052507,FALSE
8776,"pico","ultra",0.4852962,TRUE,0.4795701,FALSE
8777,"ultra","ultra",0.6421182,FALSE,0,TRUE
8778,"synecho","synecho",0.9690173,FALSE,0,TRUE
8783,"pico","pico",0.9033869,FALSE,0,TRUE
8784,"nano","nano",0.9180859,FALSE,0,TRUE
8785,"nano","nano",0.7686161,FALSE,0,TRUE
8786,"synecho","synecho",0.9998586,FALSE,0,TRUE
8788,"synecho","synecho",0.6010381,FALSE,0,TRUE
8790,"nano","nano",0.8354541,FALSE,0,TRUE
8791,"ultra","ultra",0.6996457,FALSE,0,TRUE
8792,"pico","pico",0.9530755,FALSE,0,TRUE
8793,"ultra","ultra",0.6598613,FALSE,0,TRUE
8794,"ultra","ultra",0.7653909,FALSE,0,TRUE
8795,"nano","nano",0.6562758,FALSE,0,TRUE
8799,"ultra","ultra",0.5667231,FALSE,0,TRUE
8800,"nano","nano",0.7249389,FALSE,0,TRUE
8801,"synecho","synecho",0.6732953,FALSE,0,TRUE
8802,"ultra","ultra",0.6946571,FALSE,0,TRUE
8803,"synecho","synecho",0.9520687,FALSE,0,TRUE
8808,"pico","pico",0.6667477,FALSE,0,TRUE
8809,"ultra","ultra",0.6561985,FALSE,0,TRUE
8811,"nano","nano",0.9807118,FALSE,0,TRUE
8812,"synecho","synecho",0.9984837,FALSE,0,TRUE
8813,"pico","pico",0.9514258,FALSE,0,TRUE
8814,"pico","pico",0.8618559,FALSE,0,TRUE
8815,"nano","nano",0.9998349,FALSE,0,TRUE
8816,"pico","pico",0.9258193,FALSE,0,TRUE
8818,"ultra","ultra",0.5716102,FALSE,0,TRUE
8821,"synecho","synecho",0.9043015,FALSE,0,TRUE
8824,"synecho","synecho",0.9002384,FALSE,0,TRUE
8825,"synecho","pico",0.5039908,TRUE,0.4928463,FALSE
8826,"ultra","ultra",0.7609468,FALSE,0,TRUE
8827,"nano","nano",0.7957891,FALSE,0,TRUE
8828,"pico","pico",0.79755,FALSE,0,TRUE
8833,"pico","pico",0.5008549,FALSE,0,TRUE
8835,"synecho","synecho",0.9989338,FALSE,0,TRUE
8838,"ultra","ultra",0.6339009,FALSE,0,TRUE
8840,"synecho","synecho",0.831652,FALSE,0,TRUE
8841,"ultra","ultra",0.6633018,FALSE,0,TRUE
8842,"synecho","synecho",0.9657433,FALSE,0,TRUE
8845,"ultra","ultra",0.7594238,FALSE,0,TRUE
8849,"pico","pico",0.7632301,FALSE,0,TRUE
8851,"nano","nano",0.9517122,FALSE,0,TRUE
8857,"ultra","ultra",0.6482402,FALSE,0,TRUE
8858,"ultra","ultra",0.606345,FALSE,0,TRUE
8859,"ultra","ultra",0.7761762,FALSE,0,TRUE
8860,"ultra","ultra",0.6343943,FALSE,0,TRUE
8861,"synecho","synecho",0.9969265,FALSE,0,TRUE
8862,"synecho","synecho",0.9974984,FALSE,0,TRUE
8865,"pico","pico",0.7593722,FALSE,0,TRUE
8866,"pico","pico",0.6197698,FALSE,0,TRUE
8867,"ultra","ultra",0.7363008,FALSE,0,TRUE
8869,"ultra","ultra",0.7107091,FALSE,0,TRUE
8870,"synecho","synecho",0.9500418,FALSE,0,TRUE
8874,"ultra","ultra",0.7005301,FALSE,0,TRUE
8877,"synecho","synecho",0.9998223,FALSE,0,TRUE
8878,"nano","nano",0.8071396,FALSE,0,TRUE
8881,"ultra","ultra",0.6573203,FALSE,0,TRUE
8887,"pico","pico",0.827407,FALSE,0,TRUE
8890,"nano","nano",0.8032956,FALSE,0,TRUE
8891,"synecho","synecho",0.8660448,FALSE,0,TRUE
8893,"ultra","ultra",0.7142436,FALSE,0,TRUE
8896,"nano","ultra",0.5320755,TRUE,0.4455825,FALSE
8899,"pico","pico",0.9157552,FALSE,0,TRUE
8900,"nano","nano",0.8805517,FALSE,0,TRUE
8902,"pico","pico",0.8893098,FALSE,0,TRUE
8903,"pico","pico",0.729118,FALSE,0,TRUE
8904,"pico","pico",0.7124379,FALSE,0,TRUE
8908,"synecho","synecho",0.5141055,FALSE,0,TRUE
8913,"pico","pico",0.6823108,FALSE,0,TRUE
8914,"ultra","ultra",0.7452781,FALSE,0,TRUE
8915,"synecho","synecho",0.9358685,FALSE,0,TRUE
8920,"pico","pico",0.6369156,FALSE,0,TRUE
8922,"ultra","ultra",0.5435556,FALSE,0,TRUE
8923,"ultra","ultra",0.6465369,FALSE,0,TRUE
8924,"nano","nano",0.9258746,FALSE,0,TRUE
8928,"pico","pico",0.6791285,FALSE,0,TRUE
8929,"pico","pico",0.7700287,FALSE,0,TRUE
8931,"pico","pico",0.9136835,FALSE,0,TRUE
8932,"pico","pico",0.8939872,FALSE,0,TRUE
8934,"nano","nano",0.5847293,FALSE,0,TRUE
8935,"pico","ultra",0.4979044,TRUE,0.4498656,FALSE
8937,"pico","pico",0.9403458,FALSE,0,TRUE
8938,"ultra","ultra",0.6394184,FALSE,0,TRUE
8939,"pico","pico",0.5311075,FALSE,0,TRUE
8940,"nano","nano",0.9903093,FALSE,0,TRUE
8945,"nano","ultra",0.5275257,TRUE,0.4530958,FALSE
8946,"pico","pico",0.8697099,FALSE,0,TRUE
8948,"pico","pico",0.5404358,FALSE,0,TRUE
8953,"ultra","ultra",0.720301,FALSE,0,TRUE
8955,"nano","nano",0.7662467,FALSE,0,TRUE
8956,"synecho","synecho",0.9914032,FALSE,0,TRUE
8957,"ultra","ultra",0.6697057,FALSE,0,TRUE
8959,"synecho","synecho",0.8262364,FALSE,0,TRUE
8962,"pico","pico",0.6195099,FALSE,0,TRUE
8963,"synecho","synecho",0.9738927,FALSE,0,TRUE
8964,"pico","pico",0.8376083,FALSE,0,TRUE
8970,"pico","pico",0.6148589,FALSE,0,TRUE
8971,"pico","pico",0.6894055,FALSE,0,TRUE
8972,"ultra","ultra",0.6832427,FALSE,0,TRUE
8975,"synecho","synecho",0.9985466,FALSE,0,TRUE
8976,"pico","pico",0.6387328,FALSE,0,TRUE
8978,"ultra","ultra",0.5910578,FALSE,0,TRUE
8979,"pico","ultra",0.591431,TRUE,0.3567787,FALSE
8981,"pico","pico",0.75095,FALSE,0,TRUE
8982,"pico","pico",0.931419,FALSE,0,TRUE
8983,"nano","nano",0.7848527,FALSE,0,TRUE
8985,"ultra","ultra",0.6053191,FALSE,0,TRUE
8986,"pico","pico",0.8973003,FALSE,0,TRUE
8990,"nano","nano",0.8236395,FALSE,0,TRUE
8991,"nano","nano",0.7192071,FALSE,0,TRUE
8992,"pico","pico",0.5388156,FALSE,0,TRUE
8994,"ultra","ultra",0.6004756,FALSE,0,TRUE
9000,"ultra","ultra",0.7204297,FALSE,0,TRUE
9001,"pico","pico",0.4951301,FALSE,0,TRUE
9002,"ultra","ultra",0.6409077,FALSE,0,TRUE
9004,"nano","nano",0.4960206,FALSE,0,TRUE
9005,"pico","pico",0.7115405,FALSE,0,TRUE
9010,"synecho","synecho",0.7955509,FALSE,0,TRUE
9011,"pico","pico",0.8372061,FALSE,0,TRUE
9013,"synecho","synecho",0.9622372,FALSE,0,TRUE
9021,"pico","pico",0.861711,FALSE,0,TRUE
9030,"synecho","synecho",0.8616765,FALSE,0,TRUE
9031,"pico","pico",0.7254144,FALSE,0,TRUE
9033,"ultra","ultra",0.686429,FALSE,0,TRUE
9035,"pico","pico",0.8942909,FALSE,0,TRUE
9044,"ultra","ultra",0.7574295,FALSE,0,TRUE
9045,"ultra","ultra",0.58475,FALSE,0,TRUE
9047,"pico","pico",0.5437718,FALSE,0,TRUE
9049,"ultra","ultra",0.7025822,FALSE,0,TRUE
9051,"pico","pico",0.9647398,FALSE,0,TRUE
9053,"pico","pico",0.6617414,FALSE,0,TRUE
9057,"ultra","ultra",0.6448787,FALSE,0,TRUE
9058,"ultra","ultra",0.6625284,FALSE,0,TRUE
9059,"synecho","pico",0.5194815,TRUE,0.4740602,FALSE
9060,"nano","nano",0.7016576,FALSE,0,TRUE
9061,"ultra","ultra",0.7321627,FALSE,0,TRUE
9062,"ultra","ultra",0.7319077,FALSE,0,TRUE
9063,"synecho","synecho",0.9720737,FALSE,0,TRUE
9064,"pico","pico",0.7265945,FALSE,0,TRUE
9067,"ultra","ultra",0.7342645,FALSE,0,TRUE
9068,"ultra","ultra",0.7642579,FALSE,0,TRUE
9069,"ultra","ultra",0.790724,FALSE,0,TRUE
9070,"nano","nano",0.6904567,FALSE,0,TRUE
9073,"ultra","ultra",0.7315497,FALSE,0,TRUE
9074,"nano","nano",0.8955426,FALSE,0,TRUE
9075,"synecho","synecho",0.999923,FALSE,0,TRUE
9076,"pico","ultra",0.5226006,TRUE,0.4377056,FALSE
9081,"ultra","ultra",0.7254069,FALSE,0,TRUE
9082,"ultra","ultra",0.6914859,FALSE,0,TRUE
9084,"nano","nano",0.9995329,FALSE,0,TRUE
9085,"pico","pico",0.739215,FALSE,0,TRUE
9086,"pico","pico",0.6129863,FALSE,0,TRUE
9088,"synecho","synecho",0.9977922,FALSE,0,TRUE
9089,"pico","pico",0.8128691,FALSE,0,TRUE
9091,"pico","pico",0.9313497,FALSE,0,TRUE
9093,"nano","nano",0.7458884,FALSE,0,TRUE
9095,"pico","pico",0.6552104,FALSE,0,TRUE
9096,"pico","ultra",0.5468928,TRUE,0.4133582,FALSE
9101,"pico","pico",0.8532865,FALSE,0,TRUE
9102,"synecho","synecho",0.9990957,FALSE,0,TRUE
9103,"synecho","synecho",0.9990239,FALSE,0,TRUE
9108,"ultra","ultra",0.7497691,FALSE,0,TRUE
9109,"pico","pico",0.9143926,FALSE,0,TRUE
9110,"pico","pico",0.8731259,FALSE,0,TRUE
9111,"ultra","ultra",0.6902712,FALSE,0,TRUE
9112,"nano","nano",0.8971193,FALSE,0,TRUE
9114,"ultra","ultra",0.6695513,FALSE,0,TRUE
9115,"synecho","synecho",0.9975658,FALSE,0,TRUE
9116,"synecho","synecho",0.9856163,FALSE,0,TRUE
9118,"pico","pico",0.7102844,FALSE,0,TRUE
9119,"nano","ultra",0.5647118,TRUE,0.4102944,FALSE
9121,"ultra","ultra",0.6278666,FALSE,0,TRUE
9123,"ultra","ultra",0.5400165,FALSE,0,TRUE
9125,"synecho","synecho",0.7399776,FALSE,0,TRUE
9126,"pico","pico",0.8675509,FALSE,0,TRUE
9128,"ultra","ultra",0.7251763,FALSE,0,TRUE
9133,"pico","pico",0.915397,FALSE,0,TRUE
9135,"pico","ultra",0.5311591,TRUE,0.4282557,FALSE
9136,"synecho","synecho",0.9919445,FALSE,0,TRUE
9137,"pico","pico",0.6640162,FALSE,0,TRUE
9140,"pico","ultra",0.4915453,TRUE,0.4486955,FALSE
9146,"nano","nano",0.6643028,FALSE,0,TRUE
9148,"nano","nano",0.6076224,FALSE,0,TRUE
9149,"pico","pico",0.8542354,FALSE,0,TRUE
9150,"nano","nano",0.9980497,FALSE,0,TRUE
9151,"pico","pico",0.8818629,FALSE,0,TRUE
9154,"pico","pico",0.9043982,FALSE,0,TRUE
9155,"ultra","ultra",0.5791465,FALSE,0,TRUE
9158,"ultra","ultra",0.7032708,FALSE,0,TRUE
9162,"nano","nano",0.9099778,FALSE,0,TRUE
9165,"synecho","synecho",0.6600895,FALSE,0,TRUE
9167,"ultra","ultra",0.5884921,FALSE,0,TRUE
9169,"ultra","ultra",0.4909795,FALSE,0,TRUE
9170,"synecho","synecho",0.9979351,FALSE,0,TRUE
9171,"synecho","synecho",0.9974302,FALSE,0,TRUE
9172,"ultra","ultra",0.7189761,FALSE,0,TRUE
9173,"ultra","ultra",0.7332646,FALSE,0,TRUE
9175,"ultra","ultra",0.7371335,FALSE,0,TRUE
9176,"ultra","ultra",0.5896758,FALSE,0,TRUE
9177,"ultra","ultra",0.6512497,FALSE,0,TRUE
9178,"pico","pico",0.637031,FALSE,0,TRUE
9179,"synecho","synecho",0.9782368,FALSE,0,TRUE
9185,"pico","pico",0.5273579,FALSE,0,TRUE
9186,"pico","pico",0.6916439,FALSE,0,TRUE
9188,"pico","pico",0.5168944,FALSE,0,TRUE
9191,"pico","pico",0.7331269,FALSE,0,TRUE
9195,"ultra","ultra",0.7432353,FALSE,0,TRUE
9197,"pico","pico",0.9553237,FALSE,0,TRUE
9198,"ultra","ultra",0.7451494,FALSE,0,TRUE
9206,"ultra","ultra",0.7428306,FALSE,0,TRUE
9211,"ultra","ultra",0.5088805,FALSE,0,TRUE
9212,"synecho","synecho",0.8335282,FALSE,0,TRUE
9213,"pico","ultra",0.5550301,TRUE,0.4096461,FALSE
9216,"pico","pico",0.8664283,FALSE,0,TRUE
9218,"nano","nano",0.9803421,FALSE,0,TRUE
9219,"synecho","synecho",0.9971647,FALSE,0,TRUE
9221,"ultra","ultra",0.6381608,FALSE,0,TRUE
9222,"synecho","synecho",0.9910461,FALSE,0,TRUE
9224,"synecho","synecho",0.9211933,FALSE,0,TRUE
9225,"nano","ultra",0.493081,TRUE,0.490448,FALSE
9229,"ultra","ultra",0.6121034,FALSE,0,TRUE
9230,"pico","pico",0.5246288,FALSE,0,TRUE
9231,"ultra","ultra",0.7288001,FALSE,0,TRUE
9232,"synecho","synecho",0.8438687,FALSE,0,TRUE
9234,"ultra","ultra",0.6233896,FALSE,0,TRUE
9235,"pico","pico",0.561117,FALSE,0,TRUE
9236,"pico","pico",0.7070151,FALSE,0,TRUE
9238,"nano","nano",0.7833357,FALSE,0,TRUE
9241,"ultra","ultra",0.7363806,FALSE,0,TRUE
9242,"pico","pico",0.7103641,FALSE,0,TRUE
9245,"pico","pico",0.892841,FALSE,0,TRUE
9246,"nano","nano",0.9339313,FALSE,0,TRUE
9250,"nano","nano",0.7132125,FALSE,0,TRUE
9252,"nano","ultra",0.5065544,TRUE,0.4724918,FALSE
9253,"pico","pico",0.5496321,FALSE,0,TRUE
9255,"pico","pico",0.6155547,FALSE,0,TRUE
9256,"ultra","ultra",0.7146583,FALSE,0,TRUE
9258,"nano","nano",0.7264947,FALSE,0,TRUE
9259,"ultra","ultra",0.6354071,FALSE,0,TRUE
9260,"pico","pico",0.6468427,FALSE,0,TRUE
9262,"nano","nano",0.9736858,FALSE,0,TRUE
9263,"pico","pico",0.62636,FALSE,0,TRUE
9264,"synecho","synecho",0.8367411,FALSE,0,TRUE
9266,"nano","nano",0.7560201,FALSE,0,TRUE
9267,"pico","pico",0.7231912,FALSE,0,TRUE
9270,"nano","nano",0.9473593,FALSE,0,TRUE
9272,"ultra","ultra",0.5953154,FALSE,0,TRUE
9276,"synecho","synecho",0.9961248,FALSE,0,TRUE
9278,"ultra","pico",0.5206744,TRUE,0.4689215,FALSE
9279,"pico","pico",0.5960035,FALSE,0,TRUE
9281,"nano","nano",0.8407462,FALSE,0,TRUE
9283,"ultra","ultra",0.5251818,FALSE,0,TRUE
9285,"nano","nano",0.7295482,FALSE,0,TRUE
9286,"ultra","ultra",0.5384377,FALSE,0,TRUE
9287,"ultra","ultra",0.6213369,FALSE,0,TRUE
9288,"nano","nano",0.9764876,FALSE,0,TRUE
9291,"nano","nano",0.676658,FALSE,0,TRUE
9293,"synecho","synecho",0.9991641,FALSE,0,TRUE
9296,"synecho","synecho",0.8474479,FALSE,0,TRUE
9301,"ultra","ultra",0.7005706,FALSE,0,TRUE
9303,"nano","nano",0.8738324,FALSE,0,TRUE
9305,"synecho","synecho",0.9973903,FALSE,0,TRUE
9306,"pico","pico",0.7146723,FALSE,0,TRUE
9307,"ultra","ultra",0.6018547,FALSE,0,TRUE
9308,"ultra","ultra",0.6915637,FALSE,0,TRUE
9309,"pico","pico",0.5443532,FALSE,0,TRUE
9312,"pico","pico",0.8552587,FALSE,0,TRUE
9314,"pico","pico",0.6063942,FALSE,0,TRUE
9318,"ultra","ultra",0.759469,FALSE,0,TRUE
9319,"pico","pico",0.6010539,FALSE,0,TRUE
9323,"pico","pico",0.7508539,FALSE,0,TRUE
9327,"synecho","synecho",0.993399,FALSE,0,TRUE
9328,"pico","ultra",0.4957131,TRUE,0.4571353,FALSE
9330,"synecho","synecho",0.9825559,FALSE,0,TRUE
